scenario_type,scheduler_type,seed,tt_rate_mult,tt_deadline,dynamic_config_id,cnt_staleness,cnt_failure_rate,cnt_noise_id,mission_count,experiment,tt_miss_rate,rc_miss_rate,be_miss_rate,tt_misses,rc_misses,be_misses,tt_total,rc_total,be_total,jain_index,mean_utilization,mean_worst_tt_aos,max_worst_tt_aos,mean_sched_time,median_sched_time,p95_sched_time,max_sched_time
balanced,RoundRobin,1019,1.0,3.0,B2-phase,0,0.0,none,0,B,0.4175306314797361,0.3426410703897615,0.6527777777777778,443,589,846,1061,1719,1296,0.9998370568852518,100.175,0.14,1.0,5.682508022800903e-06,5.709000106435269e-06,9.378049981023647e-06,3.9958999877853785e-05
balanced,RoundRobin,1020,1.0,3.0,B2-phase,0,0.0,none,0,B,0.4414245548266167,0.3411626541397534,0.6449843260188087,471,581,823,1067,1703,1276,0.9999258313753426,99.65,0.286,1.0,5.4630320064461554e-06,5.458500254462706e-06,9.08304991753539e-06,1.6375000086554792e-05
balanced,RoundRobin,1021,1.0,3.0,B2-phase,0,0.0,none,0,B,0.4376757263355201,0.3426410703897615,0.6572989851678376,467,589,842,1067,1719,1281,0.9994768283079484,99.75,0.2,1.0,5.572284011577722e-06,5.542000508285128e-06,9.209000381815711e-06,3.720899985637516e-05
balanced,RoundRobin,1022,1.0,3.0,B2-phase,0,0.0,none,0,B,0.4302752293577981,0.3379629629629629,0.6534883720930232,469,584,843,1090,1728,1290,0.9998513011152416,101.05,0.146,1.0,5.636537991449586e-06,5.687500106432708e-06,9.419099978913434e-06,1.8041999283013865e-05
balanced,RoundRobin,1023,1.0,3.0,B2-phase,0,0.0,none,0,B,0.4162768942937324,0.3416909620991253,0.6787687450670876,445,586,860,1069,1715,1267,0.9995595146652494,98.475,0.258,1.0,5.60996798958513e-06,5.542000508285128e-06,9.503050023340618e-06,1.766700006555766e-05
balanced,RoundRobin,1024,1.0,3.0,B2-phase,0,0.0,none,0,B,0.4378585086042065,0.3371824480369515,0.6524879614767255,458,584,813,1046,1732,1246,0.9995970972731434,99.5,0.176,1.0,5.465621992698289e-06,5.375000000640284e-06,9.503050023340618e-06,2.4083000425889622e-05
balanced,RoundRobin,1025,1.0,3.0,B2-phase,0,0.0,none,0,B,0.4447592067988669,0.3393480791618161,0.6496124031007752,471,583,838,1059,1718,1290,0.999908083926728,99.275,0.312,1.0,5.59377002355177e-06,5.583500296779675e-06,9.250049515685532e-06,3.67499997082632e-05
balanced,RoundRobin,1026,1.0,3.0,B2-phase,0,0.0,none,0,B,0.4409005628517823,0.3416763678696158,0.6548808608762491,470,587,852,1066,1718,1301,0.9999553877487476,99.925,0.266,1.0,5.774363997261389e-06,5.665999651682796e-06,9.713150484458307e-06,6.837700038886396e-05
balanced,RoundRobin,1027,1.0,3.0,B2-phase,0,0.0,none,0,B,0.4314814814814814,0.3429752066115702,0.6571879936808847,466,581,832,1080,1694,1266,0.999702823179792,98.725,0.206,1.0,5.646073987009004e-06,5.5840000641183e-06,9.379150424138057e-06,3.13340005959617e-05
balanced,RoundRobin,1028,1.0,3.0,B2-phase,0,0.0,none,0,B,0.4362606232294617,0.3374125874125874,0.6541764246682279,462,579,838,1059,1716,1281,0.9996893698223576,99.95,0.292,1.0,5.658846006554086e-06,5.39599977855687e-06,9.337149958810185e-06,7.025100057944655e-05
balanced,RoundRobin,1029,1.0,3.0,B2-phase,0,0.0,none,0,B,0.4111531190926276,0.339930151338766,0.6669248644461657,435,584,861,1058,1718,1291,0.9997843977563008,99.575,0.174,1.0,5.630593972455244e-06,5.542000508285128e-06,9.792000128072686e-06,2.2791999981564004e-05
balanced,RoundRobin,1000,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4204545454545454,0.345,0.6712995135510771,481,690,966,1144,2000,1439,0.9985241411021624,112.325,0.51,1.0,6.186410017107846e-06,5.8544997045828495e-06,9.083050736080624e-06,1.7999999727180693e-05
balanced,RoundRobin,1001,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4335360556038227,0.344,0.6671251719394773,499,688,970,1151,2000,1454,0.99807808354224,113.05,0.516,1.0,6.378465977832093e-06,5.999999757477781e-06,9.417000001121778e-06,1.700000029813964e-05
balanced,RoundRobin,1002,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4435695538057743,0.3445,0.6701101928374655,507,689,973,1143,2000,1452,0.998297694496862,112.4,0.49,1.0,6.368790014676051e-06,5.875000169908162e-06,9.458049999011563e-06,4.054199962411076e-05
balanced,RoundRobin,1003,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4412811387900356,0.343,0.6647646219686163,496,686,932,1124,2000,1402,0.9987735128387158,112.05,0.548,1.0,6.242463996386505e-06,5.7914999160857406e-06,9.2940999820712e-06,4.191700008959742e-05
balanced,RoundRobin,1004,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4287028518859245,0.3445,0.6627342123525329,466,689,955,1087,2000,1441,0.998394380549981,112.675,0.458,1.0,6.096291983340052e-06,5.667000095854746e-06,9.208049914377624e-06,1.6416999642387964e-05
balanced,RoundRobin,1005,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4399656946826758,0.3445,0.6706884315117104,513,689,945,1166,2000,1409,0.9978550597373356,111.7,0.58,1.0,6.136287984190858e-06,5.708500339096645e-06,9.291999958804809e-06,3.870899945468409e-05
balanced,RoundRobin,1006,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4424083769633508,0.3435,0.6640845070422535,507,687,943,1146,2000,1420,0.9989587336932576,112.525,0.492,1.0,6.16712598639424e-06,5.833000159327639e-06,9.127050361712462e-06,1.7499999557912815e-05
balanced,RoundRobin,1007,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.413215859030837,0.346,0.6652542372881356,469,692,942,1135,2000,1416,0.998858031145773,112.2,0.458,1.0,6.127704022219405e-06,5.834000148752239e-06,8.919099855120292e-06,3.1833999855734874e-05
balanced,RoundRobin,1008,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4420866489832007,0.3445,0.6507483962936564,500,689,913,1131,2000,1403,0.9982448449371272,113.4,0.514,1.0,5.9698980057874e-06,5.604500074696261e-06,9.04199987417087e-06,1.5874999917286914e-05
balanced,RoundRobin,1009,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.435042735042735,0.345,0.6711173576950106,509,690,955,1170,2000,1423,0.9986554063536448,112.725,0.52,1.0,6.347894008285948e-06,5.958000201644609e-06,9.377100423080262e-06,3.7834000067960005e-05
balanced,RoundRobin,1010,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4432809773123909,0.3445,0.6545324768022841,508,689,917,1146,2000,1401,0.9985738068033072,112.7,0.502,1.0,7.392148003418697e-06,5.625000085274223e-06,9.336049515695777e-06,0.0006659300006504
balanced,RoundRobin,1011,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4247038917089678,0.3445,0.679020979020979,502,689,971,1182,2000,1430,0.9980557839237932,112.35,0.504,1.0,6.211799996890477e-06,5.791999683424365e-06,9.377100423080262e-06,1.8458999875292648e-05
balanced,RoundRobin,1012,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4381121994657168,0.344,0.6629292221443588,492,688,946,1123,2000,1427,0.9986068133734404,113.05,0.534,1.0,6.085878001613309e-06,5.791999683424365e-06,9.000000318337698e-06,1.6292000509565696e-05
balanced,RoundRobin,1013,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4423758865248227,0.3435,0.6568213783403657,499,687,934,1128,2000,1422,0.997936395041292,112.9,0.578,1.0,5.997381989800488e-06,5.5840000641183e-06,8.79199978953693e-06,1.6250000044237822e-05
balanced,RoundRobin,1014,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4247787610619469,0.3435,0.6744666207845836,480,687,980,1130,2000,1453,0.9987614920200822,112.25,0.488,1.0,6.12465600897849e-06,5.834000148752239e-06,9.003050718092706e-06,1.6459000107715838e-05
balanced,RoundRobin,1015,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4257950530035335,0.3445,0.6702127659574468,482,689,945,1132,2000,1410,0.9982639516538372,111.675,0.486,1.0,6.249376014238805e-06,5.7705001381691545e-06,9.504150466455026e-06,1.7583000044396613e-05
balanced,RoundRobin,1016,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.424956369982548,0.344,0.6671348314606742,487,688,950,1146,2000,1424,0.9988303249097472,112.525,0.524,1.0,6.133641996711959e-06,5.791000148747116e-06,9.17114989533729e-06,3.054199987673201e-05
balanced,RoundRobin,1017,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4412280701754386,0.3455,0.6706293706293707,503,691,959,1140,2000,1430,0.9984989187356912,112.1,0.528,1.0,6.782229987948085e-06,5.70800011701067e-06,9.04199987417087e-06,0.0003585899994504
balanced,RoundRobin,1018,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4362068965517241,0.3435,0.6494845360824743,506,687,882,1160,2000,1358,0.9978910173777612,113.05,0.502,1.0,6.026878007105552e-06,5.625000085274223e-06,9.085100737138415e-06,2.4167000447050668e-05
balanced,RoundRobin,1019,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4155172413793103,0.3445,0.6738227146814404,482,689,973,1160,2000,1444,0.9982683531421768,112.3,0.47,1.0,6.275358009588672e-06,5.917000635236036e-06,9.044049875228664e-06,2.8957999347767327e-05
balanced,RoundRobin,1020,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4295837023914969,0.3445,0.6655003498950315,485,689,951,1129,2000,1429,0.9979729900381372,112.175,0.46,1.0,6.047734021194628e-06,5.5840000641183e-06,9.000000318337698e-06,1.741699998092372e-05
balanced,RoundRobin,1021,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4353982300884956,0.3445,0.664796633941094,492,689,948,1130,2000,1426,0.997497780637092,112.675,0.494,1.0,5.925037983615766e-06,5.500499810295878e-06,8.960100694821448e-06,1.650000012887176e-05
balanced,RoundRobin,1022,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4422583404619333,0.3435,0.672016748080949,517,687,963,1169,2000,1433,0.997702919014448,112.0,0.55,1.0,6.154455995783792e-06,5.7705001381691545e-06,8.84020023477205e-06,3.725100032170303e-05
balanced,RoundRobin,1023,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4039320822162645,0.344,0.6849122807017544,452,688,976,1119,2000,1425,0.99885610027425,111.85,0.418,1.0,6.118628019976313e-06,5.666999641107395e-06,8.968449856183715e-06,1.6291999600070994e-05
balanced,RoundRobin,1024,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4430714916151809,0.345,0.6576512455516014,502,690,924,1133,2000,1405,0.9986878547105562,112.275,0.494,1.0,6.046690001312527e-06,5.625000085274223e-06,8.961050298239568e-06,3.920899962395197e-05
balanced,RoundRobin,1025,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4432432432432432,0.342,0.6530753282653766,492,684,945,1110,2000,1447,0.9981515272867624,112.825,0.482,1.0,6.088622019888134e-06,5.687500106432708e-06,8.836100278131196e-06,1.8000999261857942e-05
balanced,RoundRobin,1026,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4442508710801394,0.3425,0.6683098591549296,510,685,949,1148,2000,1420,0.9988365193312312,111.825,0.5,1.0,6.02543197965133e-06,5.666999641107395e-06,8.9169998318539e-06,1.62090000230819e-05
balanced,RoundRobin,1027,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4295774647887324,0.3435,0.6687587168758717,488,687,959,1136,2000,1434,0.9982478095384522,112.65,0.486,1.0,6.152812016807729e-06,5.687500106432708e-06,9.250049515685532e-06,2.229199981229613e-05
balanced,RoundRobin,1028,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4356521739130435,0.345,0.6662020905923345,501,690,956,1150,2000,1435,0.998611525485966,112.6,0.512,1.0,6.015038014083984e-06,5.625000085274223e-06,9.086050340556538e-06,1.650000012887176e-05
balanced,RoundRobin,1029,1.0,3.0,B3-correlated,0,0.0,none,0,B,0.4129483814523184,0.3445,0.6827393431167016,472,689,977,1143,2000,1431,0.998416043493194,111.425,0.442,1.0,6.310194010438863e-06,5.7920005929190665e-06,9.377100423080262e-06,2.8249999559193384e-05
asymmetric,TwinSync,1000,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9587155963302753,0,0,627,679,836,654,0.9893748539791384,67.17142857142856,-2.918,-2.0,1.4634634024332628e-05,1.4541999917128123e-05,1.9761399880735545e-05,3.612599994085031e-05
asymmetric,TwinSync,1001,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.960352422907489,0,0,654,664,826,681,0.9883170164498404,66.17142857142856,-2.918,-2.0,1.4508956006466176e-05,1.45009998959722e-05,1.937709930643905e-05,3.845899937005015e-05
asymmetric,TwinSync,1002,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9596412556053812,0,0,642,680,831,669,0.9903443770707552,66.8,-2.918,-2.0,1.4492560010694433e-05,1.4521000139211536e-05,1.900005004245031e-05,5.729300028178841e-05
asymmetric,TwinSync,1003,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9576642335766424,0,0,656,676,842,685,0.9885566936601612,67.25714285714285,-2.918,-2.0,1.4914387993485434e-05,1.4917000044079032e-05,1.837805025388661e-05,8.283500028483104e-05
asymmetric,TwinSync,1004,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9618208516886932,0,0,655,689,825,681,0.9921014789845168,66.77142857142859,-2.918,-2.0,1.4484963985523793e-05,1.4459000340139028e-05,1.9262500154582077e-05,4.5959999624756165e-05
asymmetric,TwinSync,1005,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9619883040935672,0,0,658,679,832,684,0.989968756566939,66.88571428571429,-2.918,-2.0,1.4699716000905027e-05,1.4604499938286608e-05,1.9502099348756016e-05,3.762599953915924e-05
asymmetric,TwinSync,1006,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9593023255813954,0,0,660,689,848,688,0.9895296653888418,68.08571428571427,-2.918,-2.0,1.5140374045586214e-05,1.5250000615196768e-05,2.0094400406378543e-05,4.979299956175964e-05
asymmetric,TwinSync,1007,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.957037037037037,0,0,646,685,851,675,0.9884550864485944,68.2,-2.918,-2.0,1.4504034028504976e-05,1.4562499927706083e-05,1.9377100170459016e-05,4.012600038549863e-05
asymmetric,TwinSync,1008,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9611940298507464,0,0,644,674,820,670,0.990770874132099,65.99999999999999,-2.918,-2.0,1.4448452000578982e-05,1.4292000741988886e-05,1.9586050211728437e-05,6.050200045137899e-05
asymmetric,TwinSync,1009,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9557522123893806,0,0,648,675,844,678,0.987773136260543,67.5142857142857,-2.918,-2.0,1.5308529984395135e-05,1.4666999959445093e-05,1.8621499930304677e-05,0.0004055079998579
asymmetric,TwinSync,1010,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9605263157894736,0,0,657,675,839,684,0.9884023574743908,67.22857142857141,-2.918,-2.0,1.4689296020151231e-05,1.4749999536434188e-05,1.925005012708425e-05,4.066699966642773e-05
asymmetric,TwinSync,1011,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9538002980625933,0,0,640,683,831,671,0.9905345490687524,67.0,-2.918,-2.0,1.4423781987716213e-05,1.4375000318977982e-05,1.8669100381885072e-05,4.037600047013257e-05
asymmetric,TwinSync,1012,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9622356495468278,0,0,637,687,838,662,0.9904054282249276,67.45714285714286,-2.918,-2.0,1.4108531977399251e-05,1.4166999790177217e-05,1.7937850134330782e-05,3.1208999644150026e-05
asymmetric,TwinSync,1013,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9620991253644317,0,0,660,682,849,686,0.9883654161191932,67.94285714285715,-2.918,-2.0,1.4758640032596304e-05,1.4666999959445093e-05,1.9213150108043915e-05,0.0001244200002474
asymmetric,TwinSync,1014,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9540059347181008,0,0,643,677,843,674,0.9884626933536946,67.4,-2.918,-2.0,1.4565406007022827e-05,1.4334000297822058e-05,1.9384299730518243e-05,9.37509994400898e-05
asymmetric,TwinSync,1015,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9583975346687212,0,0,622,685,841,649,0.9896575113089096,67.62857142857142,-2.918,-2.0,1.4370885994139826e-05,1.4271499821916224e-05,1.9086100110143885e-05,4.320900006860029e-05
asymmetric,TwinSync,1016,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9592760180995475,0,0,636,685,843,663,0.9894209042660488,67.74285714285713,-2.918,-2.0,1.4414868002859294e-05,1.4396499864233192e-05,1.87521000043489e-05,3.495900000416441e-05
asymmetric,TwinSync,1017,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9613670133729568,0,0,647,683,859,673,0.9872677322552724,68.54285714285713,-2.918,-2.0,1.4333038017866783e-05,1.4500000361294951e-05,1.920805057125108e-05,2.420900000288384e-05
asymmetric,TwinSync,1018,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9606413994169096,0,0,659,687,839,686,0.9902909438066178,67.5142857142857,-2.918,-2.0,1.4626435984609995e-05,1.4687499970023056e-05,1.8792000446410384e-05,3.275099970778683e-05
asymmetric,TwinSync,1019,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9616519174041298,0,0,652,677,860,678,0.9861546049606674,68.42857142857142,-2.918,-2.0,1.4660406004622929e-05,1.4458500118053053e-05,2.017325000451819e-05,4.23339997723815e-05
asymmetric,TwinSync,1020,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9643916913946587,0,0,650,687,836,674,0.9906328633229388,67.34285714285714,-2.918,-2.0,1.4480865989753513e-05,1.4458499663305702e-05,1.872769998954025e-05,3.791800008912105e-05
asymmetric,TwinSync,1021,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9560283687943264,0,0,674,674,845,705,0.9876137053279068,67.48571428571428,-2.918,-2.0,1.459288998012198e-05,1.4646499948867133e-05,1.883924956018745e-05,3.629299953900045e-05
asymmetric,TwinSync,1022,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9588068181818182,0,0,675,667,832,704,0.9881562376150425,66.54285714285713,-2.918,-2.0,1.4921964013410616e-05,1.4916499367245706e-05,1.8804500405167334e-05,5.375099954108009e-05
asymmetric,TwinSync,1023,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9506531204644412,0,0,655,659,826,689,0.9876420074876268,65.97142857142856,-2.918,-2.0,1.4936100011254894e-05,1.4958000065234955e-05,1.9391699333937125e-05,3.737600036402e-05
asymmetric,TwinSync,1024,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9567164179104478,0,0,641,694,851,670,0.9897792985287398,68.45714285714284,-2.918,-2.0,1.4378959998794016e-05,1.4458999430644326e-05,1.792529928934527e-05,3.5709000258066226e-05
asymmetric,TwinSync,1025,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9576642335766424,0,0,656,673,824,685,0.9900465203519904,66.25714285714285,-2.918,-2.0,1.4260443989769557e-05,1.4291999832494184e-05,1.7550350003148188e-05,6.570999994437443e-05
asymmetric,TwinSync,1026,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9543446244477172,0,0,648,672,843,679,0.9874203365418122,67.37142857142857,-2.918,-2.0,1.4186132024406106e-05,1.4416999874811154e-05,1.8002100568992317e-05,2.6251000235788524e-05
asymmetric,TwinSync,1027,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.956845238095238,0,0,643,681,826,672,0.9908270849894026,66.65714285714286,-2.918,-2.0,1.4496039995719911e-05,1.4375000318977982e-05,1.987504947464913e-05,4.470899966690922e-05
asymmetric,TwinSync,1028,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9558173784977908,0,0,649,676,852,679,0.9870362358901332,67.94285714285714,-2.918,-2.0,1.4702019981996271e-05,1.4917000044079032e-05,1.875004995781637e-05,3.166699934809003e-05
asymmetric,TwinSync,1029,1.0,3.0,B1-a,0,0.0,none,0,B,0.0,0.0,0.9539375928677564,0,0,642,685,843,673,0.9894209042660488,67.74285714285715,-2.918,-2.0,1.4230196011340011e-05,1.4291999832494184e-05,1.837709983192326e-05,2.6000000616477337e-05
asymmetric,TwinSync,1000,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9583333333333334,0,0,621,672,832,648,0.9888093106535364,66.74285714285713,-2.918,-2.0,1.3889872003346682e-05,1.4146499779599251e-05,1.6709000192349777e-05,2.3208999664348084e-05
asymmetric,TwinSync,1001,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9598811292719168,0,0,646,659,822,673,0.988031604600145,65.8,-2.918,-2.0,1.4302532026704284e-05,1.4416999874811154e-05,1.7626000044401735e-05,3.3291999898210634e-05
asymmetric,TwinSync,1002,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9590288315629742,0,0,632,673,827,659,0.989809043062792,66.37142857142857,-2.918,-2.0,1.4155689994368003e-05,1.4416999874811154e-05,1.7002100275931297e-05,2.820800000336021e-05
asymmetric,TwinSync,1003,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9571639586410636,0,0,648,671,839,677,0.9881541539433504,66.94285714285715,-2.918,-2.0,1.44377420147066e-05,1.4708999515278263e-05,1.7628050045459528e-05,3.308400027890457e-05
asymmetric,TwinSync,1004,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9615384615384616,0,0,650,681,823,676,0.991276015955136,66.42857142857142,-2.918,-2.0,1.4467338001850296e-05,1.4584000382455995e-05,1.7332999959762674e-05,4.733500009024283e-05
asymmetric,TwinSync,1005,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9615384615384616,0,0,650,671,829,676,0.9891492967666674,66.4857142857143,-2.918,-2.0,1.4258778017392617e-05,1.4541999917128123e-05,1.6960149878286753e-05,2.687600044737337e-05
asymmetric,TwinSync,1006,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9589442815249268,0,0,654,681,846,682,0.9885819665032528,67.74285714285713,-2.918,-2.0,1.469785996596329e-05,1.4937999821995618e-05,1.80419993284886e-05,3.166700025758473e-05
asymmetric,TwinSync,1007,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9565868263473054,0,0,639,681,848,668,0.9882112498045,67.91428571428571,-2.918,-2.0,1.4162956007567116e-05,1.4333499620988732e-05,1.7252100360565236e-05,3.075099994021002e-05
asymmetric,TwinSync,1008,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9607843137254902,0,0,637,665,818,663,0.989711492210407,65.62857142857142,-2.918,-2.0,1.4107627976045478e-05,1.4166999790177217e-05,1.708399945528072e-05,8.912599969335133e-05
asymmetric,TwinSync,1009,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9552238805970148,0,0,640,667,841,670,0.9868613138686132,67.11428571428571,-2.918,-2.0,1.4370702017913573e-05,1.462599993828917e-05,1.7086050274883745e-05,4.679300036514178e-05
asymmetric,TwinSync,1010,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9600591715976332,0,0,649,667,838,676,0.987254747269933,66.94285714285715,-2.918,-2.0,1.453388999834715e-05,1.475099998060614e-05,1.741699998092372e-05,2.8084000405215196e-05
asymmetric,TwinSync,1011,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9531722054380664,0,0,631,676,826,662,0.9901250996267726,66.5142857142857,-2.918,-2.0,1.4183366009092423e-05,1.4291999832494184e-05,1.7208049939654302e-05,3.6501000067801215e-05
asymmetric,TwinSync,1012,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.961890243902439,0,0,631,682,837,656,0.9898128898128898,67.25714285714285,-2.918,-2.0,1.4938959984647227e-05,1.4332999853650108e-05,1.7129200341514657e-05,0.0003960490003009
asymmetric,TwinSync,1013,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9617083946980854,0,0,653,677,846,679,0.987962680214338,67.62857142857142,-2.918,-2.0,1.445655800125678e-05,1.462500040361192e-05,1.754200002324069e-05,3.3584000448172446e-05
asymmetric,TwinSync,1014,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9535928143712576,0,0,637,672,842,668,0.9878048780487804,67.2,-2.918,-2.0,1.4269113986301816e-05,1.45009998959722e-05,1.7711050531943325e-05,2.7750999834097456e-05
asymmetric,TwinSync,1015,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.958139534883721,0,0,618,678,837,645,0.989105393392648,67.2,-2.918,-2.0,1.4004843978909776e-05,1.4000499959365698e-05,1.716909991955617e-05,5.391800004872493e-05
asymmetric,TwinSync,1016,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.958904109589041,0,0,630,676,839,657,0.9885566936601612,67.25714285714285,-2.918,-2.0,1.4139357988824483e-05,1.4374999864230633e-05,1.7127100318248267e-05,3.508499958115863e-05
asymmetric,TwinSync,1017,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9611360239162928,0,0,643,674,856,669,0.9861803035684606,68.11428571428571,-2.918,-2.0,1.4333651983179152e-05,1.462499949411722e-05,1.7586050444151623e-05,3.283399928477593e-05
asymmetric,TwinSync,1018,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9602941176470589,0,0,653,679,832,680,0.989968756566939,66.88571428571429,-2.918,-2.0,1.6505398007211626e-05,1.4583499705622671e-05,1.72961999396648e-05,0.0010962710002786
asymmetric,TwinSync,1019,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9613095238095238,0,0,646,670,857,672,0.9853609741070856,68.05714285714285,-2.918,-2.0,1.474556198809296e-05,1.4666999959445093e-05,1.7919100173457988e-05,9.187700015900192e-05
asymmetric,TwinSync,1020,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.963855421686747,0,0,640,683,833,664,0.99041997457524,67.05714285714285,-2.918,-2.0,1.447885601010057e-05,1.4562499927706083e-05,1.746520042615884e-05,4.283399994164938e-05
asymmetric,TwinSync,1021,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9556509298998568,0,0,668,668,843,699,0.9868956394976404,67.2,-2.918,-2.0,1.4963631992941372e-05,1.51250005728798e-05,1.7754199643604803e-05,4.729299962491496e-05
asymmetric,TwinSync,1022,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9584527220630372,0,0,669,661,829,698,0.987577338185576,66.2,-2.918,-2.0,1.485120599863876e-05,1.4959000054659556e-05,1.833814981182513e-05,2.5084000299102627e-05
asymmetric,TwinSync,1023,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9501466275659824,0,0,648,650,823,682,0.9865304903367742,65.54285714285713,-2.918,-2.0,1.4457356017373968e-05,1.4646000181528508e-05,1.7211050362675447e-05,2.5459000426053532e-05
asymmetric,TwinSync,1024,1.0,3.0,B1-b,0,0.0,none,0,B,0.0,0.0,0.9563253012048192,0,0,635,688,849,664,0.9891466279220698,68.17142857142856,-2.918,-2.0,1.4335095991555136e-05,1.4416999874811154e-05,1.741699998092372e-05,4.200099920126377e-05
